Kelas;Soal;A;B;C;D;E;Jawaban
11;"Sebagian data yang diperoleh dari koperasi ""Desaku Maju"" tahun 2004: 1. Pendapatan jasa Rp4.000.000,00 2. Pendapatan jasa dari bukan anggota Rp2.000.000,00 3. Beban gaji Rp2.700.000,00 4. Beban listrik Rp300.000,00 5. Beban telepon Rp460.000,00 6. Pendapatan lain-lain Rp500.000,00 7. Beban lain-lain Rp100.000,00. Besarnya SHU koperasi ""Desaku Maju"" tahun 2004 adalah ...";Rp2.600.000,00;Rp3.000.000,00;Rp3.400.000,00;Rp4.000.000,00;Rp6.000.000,00;b
11;Pada tanggal 1 Agustus 2004 Nugraheni meminjam uang di BPR Sinta Daya Rp5.000.000,00 dengan bunga tunggal 12% per bulan dan akan dikembalikan pada tanggal 1 November 2004. Bunga yang harus dibayar adalah ...;Rp225.000,00;Rp235.000,00;Rp245.000,00;Rp255.000,00;Rp265.000,00;a
11;Diterima wesel dari PT. Sejahtera nominal Rp6.000.000,00 dengan tingkat bunga 10% dan jangka waktu 3 bulan tertanggal 10 Maret. Wesel ini diterima PT. ARC tanggal 10 Maret dan didiskontokan ke bank tanggal 10 Mei dengan tingkat suku bunga diskonto 9%. Besarnya diskonto adalah ...;Rp45.000,00;Rp46.125,00;Rp50.000,00;92250;Rp92.250,00;D
11;Budi meminjam uang di bank sebesar Rp2.400.000,00 dengan suku bunga 2% per bulan, akan dilunaskan dalam 8 anuitas bulanan. Pembayaran pertama dilakukan sebulan setelah uang diterima. Berdasarkan Anuitas: Besarnya anuitas adalah ...;Rp370.828,70;Rp327.613,52;Rp294.037,06;Rp1.183,60;Rp8.569,24;b
11;Harga perolehan sebuah mesin Rp200.000.000,00, taksiran umur ekonomis 10 tahun dengan nilai residu Rp20.000.000,00. Jika digunakan Metode garis lurus, maka besarnya akumulasi penyusutan pada akhir tahun ke enam adalah ...;Rp36.400.000,00;Rp54.000.000,00;Rp72.000.000,00;108000000;Rp108.000.000,00;D
11;Keluarga yang jumlah anggota keluarganya banyak tetapi mengerjakan luas tanah yang sangat kecil, maka disebut pengangguran ...;musim;teknologi;siklus;tersembunyi;struktural;d
11;Dikenalnya budaya pada tahap pertumbuhan ekonomi menurut Frienderich List termasuk tahap...;bertani;pengembaraan;beternak;bertani dan kerajinan;industri dan perniagaan;d
11;Balas jasa pemilik faktor produksi tenaga kerja adalah ...;profit;interest;sewa;wage;wage;D
11;Anggaran defisit berarti realisasi pendapatan pemerintah ... dibanding pengeluarannya.;lebih besar;lebih kecil;sama besar;sebanding;harus sama;b
11;Berikut ini yang tidak termasuk retribusi jasa umum adalah ...;retribusi tempat parkir;retribusi pelayanan kesehatan;retribusi kebersihan;retribusi pelayanan pasar;retribusi pergantian bea KTP;a
11;Dokumen yang mempunyai harga minimal Rp250.000,00-Rp1.000.000,00 maka tarif bea materainya adalah ...;Rp6.000,00;Rp5.000,00;Rp4.000,00;Rp3.000,00;Rp1.000,00;d
11;Tarif pajak penghasilan orang pribadi yang besar penghasilan kena pajaknya di atas Rp500.000.000,00 sebesar ...;10%;5%;15%;30%;35%;d
11;Berikut ini termasuk faktor produksi asli adalah ...;alam dan modal;alam dan skill;tenaga kerja dan modal;alam dan tenaga kerja;alam, tenaga kerja, dan skill;d
11;Berikut ini yang termasuk bukan angkatan kerja adalah ...;pegawai negeri;pekerja pabrik;pekerja full time;pelajar;pelajar;D
11;Suatu daftar terperinci mengenai pendapatan dan pengeluaran daerah dalam waktu satu tahun disebut ...;APBN;RAPBN;APBS;APBD;APBD;D
11;Pungutan dari pemerintah yang ada imbalan secara langsung disebut ...;pajak;pajak bumi dan bangunan;pajak pertambahan nilai;retribusi;retribusi;D
11;Jenis pajak menurut sifatnya adalah ...;pajak pusat dan daerah;pajak langsung dan tak langsung;pajak subjektif dan objektif;pajak pribadi dan kelompok;pajak individu dan bersama;c
11;Pasar yang memperjualbelikan kredit lebih dari lima tahun adalah pasar ...;uang;modal;faktur produksi;tenaga kerja;barang;b
11;Pihak yang menawarkan efek/melakukan emisi di pasar efek disebut ...;perusahaan efek;emiten;perusahaan emiten;reksadana;warrant;b
11;Kelebihan likuiditas artinya ...;kelebihan dana segar, yang berupa kas dan surat berharga yang kurang dari satu tahun;kelebihan dana segar, yang berupa kas;kelebihan dana segar, surat berharga yang lebih dari satu tahun;kelebihan dana segar, yang berupa kas dan surat berharga;kelebihan dana segar, yang berupa aktiva lancar;c
11;Berikut ini yang bukan merupakan lembaga penunjang pasar modal adalah ...;penasihat investasi;biro administrasi efek;bank kustodian;right;right;D
11;Berikut ini yang tidak termasuk macam-macam devisa adalah ...;wesel;valuta asing;perak;bill of exchange;bill of exchange;D
11;Badan atau lembaga dari PBB yang bertujuan membantu pembangunan di negara sedang berkembang adalah ...;UNESCO;IMF;World Bank;ILO;FAO;b
11;Berikut ini merupakan sumber divisa, kecuali ...;impor;ekspor;pengiriman TKI ke luar negeri;adanya pemberian hibah;industri pariwisata;a
11;Makin besar angkatan TPAK (tingkat partisipasi angkatan kerja) berarti ...;makin tinggi jumlah pengangguran;makin besar peran angkatan kerja;makin kecil jumlah penduduk yang bekerja;makin tidak menentu peran tenaga kerja;makin besar jumlah usia tidak produktif;b
11;Tenaga kerja yang bekerja butuh keterampilan khusus disebut ...;tenaga kerja terdidik;tenaga kerja terlatih;tenaga kerja tidak terdidik dan tidak terlatih;tenaga kerja biasa;tenaga kerja profesional;b
11;Salah satu faktor penghambat tercapainya tujuan pembangunan nasional adalah ...;pendidikan penduduk yang tinggi;tingkat kesatuan yang cukup;sulitnya masyarakat untuk menerima perubahan;kualitas penduduk yang baik;terbukanya masyarakat untuk menerima perubahan;c
11;Pak Saputra membeli rokok, secara tidak langsung ia membayar pajak ...;penghasilan;cukai;PPN;PBB;pribadi;b
11;Berikut ini yang termasuk pajak daerah adalah ...;PPh;PBB;cukai;bea materai;PPn;b
11;Kegiatan ekspor impor negara Indonesia dengan negara asing dicatat dalam neraca ...;moneter;jasa/barang;modal;perdagangan;pembayaran;d
11;Salah satu tujuan dumping adalah ...;menguasai pasar dalam negeri;menyulitkan rakyat dalam negeri;membantu masyarakat luar negeri;untuk mengahabiskan produk lama ada di dalam negeri;untuk mengahabiskan produk lama ada di dalam negeri;D
11;Neraca pembayaran disebut juga ...;balance of payment;balance of trade;balance;balance of transaction;balance of rate;a
11;Di bawah ini merupakan syarat untuk go public, kecuali ...;berpendidikan tinggi;berbadan hukum dalam bentuk PT;memiliki laporan keuangan;berkedudukan di Indonesia;mempunyai modal yang cukup besar;a
11;Kebijakan pemerintah membatasi jumlah produk yang masuk dari luar negeri disebut ...;pelarangan impor;proteksi;tarif;kuota;dumping;d
11;Berikut ini akibat pemberlakuan tarif bea masuk atas barang impor adalah ...;harga barang luar negeri dan dalam negeri menjadi mahal di pasaran dalam negeri;harga barang produksidalam negeri relatif lebih mahal;harga barang dalam negeridi pasaran internasional lebih murah;harga barang luar negeridi pasaran dalam negeri menjadi lebih mahal;harga barang luar negeri di pasaran luar negerimenjadi mahal;d
11;Dalam pemberlakuan kebijakan kuota, pemerintah ...;memperbolehkan barang luar negeri masuk dalam jumlah yang terbatas;melarang masuknya barang dari luar negeri;menetapkan bea masuk yang tinggi atas barang dari luar negeri;menaikkan harga barang luar negeri di pasaran dalam negeri;memperbolehkan barang luar negeri masuk dengan bebas;a
11;Dalam kebijakan subsidi, langkah yang ditempuh pemerintah adalah ...;memberikan subsidi pada barang luar negeri sehingga harganya murah;membebaskan pajak barang dalam negeri;memberikan sejumlah uang kepada produsen dalam negeri;melarang sama sekali barang luar negeri masuk ke dalam negeri;mambatasi barang dalam negeri yang akan di ekspor;b
11;Perdagangan akan menguntungkan bagi negara apabila ...;terdapat valuta asing yang mencukupi;neraca perdagangan mengalami surplus;neraca pembayaran mengalami surplus;dimilikinya selisih ekspor dan impor yang positif;banyaknya uang dalam negeri yang beredar di pasaran;c
11;Berikut ini yang dimaksud upah subsistansi adalah ...;tingkat upah di mana seseorang berusaha untuk menghemat waktu;tingkat upah yang diterima buruh karena telah bekerja;tingkat upah di mana seseorang bisa mempertahankan hidupnya secara minimal;tingkat upah yang disisihkan untuk ditabung;tingkat upah yang disisihkan untuk melakukan investasi;c
11;Menurut Adam Smith yang menjadi batas atas dari pertumbuhan ekonomi adalah ...;faktor produksi secara keseluruhan;faktor produksi tenaga kerja;faktor produksi alam;faktor produksi modal;faktor produksi pengusaha;c
11;Hakikat dari teori tentang The law of diminishing retrun adalah ...;karena keterbatasan tanah, jika terjadi pertumbuhan penduduk akan berakibat menurunnya marginal produk;karena suburnya tanah, jika terjadi pertumbuhan penduduk akan berakibat menurunnya marginal produk;karena keterbatasan tanah, jika terjadi pertumbuhan penduduk akan berakibat meningkatkan marginal produk;karena keterbatasan tanah, jika terjadi penurunan penduduk akan berakibat menurunnya marginal produk;karena keterbatasan tanah, jika terjadi pertumbuhan penduduk akan berakibat menurunnya produksi total;a
11;Saham yang diterbitkan oleh perusahaan besar dan terkenal yang telah lama memperlihatkan kemampuannya memperoleh keuntungan dan pembayaran dividen disebut ...;growth stocks;blue chips;defensive sock;income saham;saham tumbuh;b
11;Bentuk obligasi yang pembayaran bunganya tidak tetap dan disesuaikan dengan tingkat bunga pasar secara berkala disebut ...;obligasi bunga tetap;obligasi tanpa bunga;obligasi bunga mengambang;obligasi konversi;zero coupon bond;c
11;Berikut yang bukan merupakan ciri saham preferen adalah ...;dapat memengaruhi manajemen perusahaan terutama dalam pencalonan pengurus;memiliki hak suara;memiliki hak yang paling dulu memperoleh deviden;tidak memiliki hal suara;kemungkinan mendapat tambahan dari pembagian laba;d
11;Posisi gerak partikel berubah tiap saat sesuai persamaan: r = (10-1,5t²)î + (t+1,5t²)ĵ. Semua satuan dalam SI. Kecepatan rata-rata partikel saat 2s pertama adalah ...;6 m/s;8 m/s;10 m/s;14 m/s;16 m/s;d
11;Sebuah benda mula-mula bergerak lurus dengan kecepatan tetap 100 m/s. Karena pengaruh gaya, partikel tersebut mengalami percepatan. Percepatannya berubah tiap saat sesuai persamaan: a = (4-10t) m/s². Semua satuan dalam SI. Kecepatan partikel setelah gaya bekerja selama 4 sekon adalah ...;24 m/s;28 m/s;32 m/s;36 m/s;40 m/s;c
11;Sebuah pertikel berotasi dengan persamaan sudut θ = (4t²-2t) rad. Kecepatan sudut partikel tersebut saat t=2s adalah ...;6 rad/s;8 rad/s;10 rad/s;14 rad/s;18 rad/s;d
11;Sebuah benda dilempar keatas dengan sudut elevasi 37° (sin 37° = 0,6), mencapai tinggi maksimum dalam selang waktu 3s. Jika a = 10 m/s², jarak mendatar yang di tempuh benda dalam selang waktu tersebut adalah ...;45 m;54 m;60 m;120 m;180 m;c
11;Sebuah peluru ditembakkan dengan kecepatan awal 40 m/s dari sebuah senapan. Sudut elevasinya sebesar 30°. Ketinggian maksimum yang dicapai peluru tersebut adalah ...;15 m;20 m;25 m;30 m;100 m;b
11;Besar gaya gravitasi antara dua buah benda bermassa yang saling berinteraksi adalah ...;Berbanding terbalik dengan massa salah satu benda;Berbanding terbalik dengan massa masing-masing benda;Berbanding terbalik dengan kuadrat jarak kedua benda;Sebanding dengan jarak kedua benda;Sebanding dengan kuadrat jarak kedua benda;c
11;Dua bola A dan B, massanya sama, jari-jarinya sama, jarak kedua benda 5 meter. Jika pada suatu titik kuat medan gravitasinya sama dengan nol, maka jarak titik tersebut dari kulit bola A adalah ...;1,0 m;1,5 m;2,0 m;2,5 m;3,0 m;d
11;Andaikan bumi ini menyusut hingga diameternya menjadi setengah dari semula tetapi massanya tidak berubah, maka massa benda-benda yang ada di permukaan bumi menjadi ...;Empat kali lebih besar;Dua kali lebih besar;Seperempat massa awal;Sama dengan massa awal;Sama dengan massa awal;D
11;Besarnya tegangan yang dilakukan pada sebuah batang adalah 2 x 10⁶ N/m². Jika panjang batang adalah 4 meter dan modulus elastisitasnya 2,5 x 10⁸ N/m², maka pertambahan panjang batang adalah ...;0,8 cm;1,6 cm;3,2 cm;5,0 cm;6,4 cm;c
11;Pegas yang panjang awalnya 30 cm akan menjadi 35 cm saat ditarik dengan gaya 20 N. Berapakah konstanta pegasnya? ... N/m;1;10;40;400;400;D
11;Sebuah benda bergerak dengan persamaan perpindahan: S = (6t²+6t)î + (8t²)ĵ. S dalam meter dan t dalam sekon. Nilai percepatan pada t=2s adalah ... m/s²;6;8;10;20;28;d
11;Sebuah benda bergerak dengan persamaan kecepatan v = (4t+10) m/s dengan t dalam sekon. Bila pada t=0 benda berada pada jarak x=25 m, tentukanlah posisi benda saat pada saat t=5s!;10 m;30 m;55 m;100 m;125 m;d
11;Besar jarak yang ditempuh suatu benda yang bergerak lurus adalah ...;Sebanding dengan percepatan dan waktu tempuhnya;Berbanding terbalik dengan waktu tempuhnya;Berbanding terbalik dengan kecepatannya;Sebanding dengan kecepatan dan waktu tempuhnya;Sebanding dengan kecepatan dan waktu tempuhnya;D
11;Sebuah partikel melakukan getaran harmonik dengan frekuensi 5Hz dan amplitudo 10 cm. Kecepatan partikel pada saat simpangan 8 cm adalah... cm/s;8π;30π;60π;72π;80π;c
11;Sebuah benda bermassa 4 kg mula-mula diam, kemudian bergerak lurus dengan percepatan 3 m/s². Usaha yang diubah menjadi energi kinetik setelah 2 s adalah... J;6;12;24;72;72;D
11;Sebuah benda yang bermassa 0,10 kg jatuh bebas dari ketinggian 2 m ke hamparan pasir. Jika benda itu masuk sedalam 2 cm ke dalam pasir sebelum berhenti, gaya yang dilakukan pasir untuk menghambat benda sebesar...;30N;50N;60N;100N;100N;D
11;Benda bermassa 5 kg dilempar vertikal keatas dengan kecepatan awal 10 m/s, besarnya energi potensial di titik tertinggi yang dicapai benda adalah...(g=10 m/s²);200J;250J;225J;350J;400J;b
11;Suatu mesin melakukan usaha sebesar 3600J setiap selang waktu 1 jam. Mesin tersebut memiliki daya sebesar...;1 watt;10 watt;100 watt;1 Kwatt;900 Kwatt;a
11;Sebuah benda bermassa 2 kg bergerak keutara dengan kecepatan 2 m/s. Besar momentumnya adalah...;1 kg m/s;2 kg m/s;3 kg m/s;4 kg m/s;6 kg m/s;d
11;Benda yang beratnya 40 N bergerak lurus dengan kecepatan tetap 35 m/s. Besarnya momentum benda setelah bergerak 2 s adalah...kg m/s;10;35;70;140;1400;c
11;Sebuah bola bilyard yang mula-mula diam kemudian di sodok dengan tongkat dengan gaya 50 N, dalam selang waktu 0,1 s. Jika massa bola 0,2 kg, kecepatan bola setelah disodok adalah...;0,25 m/s;2,5 m/s;25 m/s;250 m/s;2500 m/s;c
11;Sebuah senapan mempunyai massa 4 kg menembakan peluru yang massanya 10 gram dengan kecepatan 50 m/s. Kecepatan gerak senapan pada saat peluru meledak adalah...;0,8 m/s;1,25 m/s;20 m/s;125 m/s;#;b
11;Dimensi besaran impuls adalah...;MLT⁻¹;MLT⁻²;MLT⁻¹T⁻¹;ML⁻²T;ML²T⁻²;a
11;Dua bola A dan B bermassa masing-masing mA = 3 kg.  mB = 2 kg bergerak saling mendekati dengan kecepatan vA= 2 m/s.  vB = 3 m/s. Keduanya menempel sesaat setelah terjadi tumbukan, maka besar kecepatan keduanya sesaat setelah tumbukan adalah…;2,0 m/s;2,1 m/s;2,2 m/s;2,3 m/s;2,4 m/s;a
11;Besaran yang menyebabkan benda dapat melakukan gerak rotasi adalah...;Momentum sudut;Percepatan sudut;Momen gaya;Momen inersia;Gaya Sentripetal;c
11;Sebuah batang homogen yang panjangnya 80 cm dan massanya 3 kg. Batang itu diputar dengan poros terletak pada jarak 20 cm dari salah satu ujungnya. Besar momen inersia batang itu adalah...;0,28 kgm2;0,56 kgm2;2,8 kgm2;5,6 kgm2;11,2 kgm2;a
11;Lima partikel yang massanya sama, yaitu 2 kg terletak seperti pada gambar dibawah ini. Jika massa batang diabaikan, maka momen Inersia system apabila sumbu putarnya terletak di m2 dan jarak masing-masing partikel 1 meter adalah...;90 kg m2;72 kg m2;60 kg m2;48 kg m2;30 kg m2;d
11;Pada system gambar diketahui mA= 8 kg, mB= 5 kg. Massa katrol = 4 kg dan g= 10 ms-2. Katrol merupakan silinder pejal dan bergerak rotasi. Maka percepatan system adalah..;8,0 ms-2;4,0 ms-2;5,0 ms-2;2,0 ms-2;1,0 ms-2;d
11;Seorang penari balet memiliki momen inersia 5 kgm2 ketika kedua lengannya direntangkan dan 2 kgm2 ketika kedua lengan merapat ke tubuhnya. Penari tersebut mula-mula berputar dengan kecepatan 2,4 put/s, maka besar kecepatan sudut penari saat kedua tangannya merapat adalah...;3 put/s;12 put/s;30 put/s;6 put/s;24 put/s;d
11;Silinder pejal, bola pejal, bola berongga dan silinder berongga masing-masing diletakkan diam dipuncak bidang miring. Semua benda tersebut memiliki massa dan jari-jari sama, kemudian dilepaskan bersama-sama sehingga menggelinding. Urutan benda yang memiliki kecepatan paling besar hingga yang paling kecil adalah ...;silinder berongga, bola berongga, bola pejal, silinder pejal;silinder pejal, bola pejal, bola berongga, silinder berongga;bola pejal, silinder pejal, bola berongga, silinder berongga;bola pejal, bola berongga, silinder pejal, silinder berongga;bola berongga, bola pejal, silinder berongga, silinder pejal;d
