Kelas;Soal;A;B;C;D;E;Jawaban
9;Tari dibawah ini yang berdasarkan bentuk koreografinya bukan termasuk seni tari Nusantara adalah ....;Tari Balet;Tari Klasik;Tari Kerakyatan;Tari Kreasi Baru;#;A
9;Tari kecak berasal dari Propinsi :;Bali;Jawa Timur;Jawa barat;Sumatra;#;A
9;Tari dibawah ini yang merupakan salah satu contoh tari kreasi baru adalah ...;Tari Jaranan;Tari Gambyong;Tari Wareng Kumbang;Tari Remo;#;C
9;"Dalam sebuah penyajian tari terkadang memerlukan property, berikut ini yang termasuk property dalam penyajian tari adalah ...";Gitar;Sampur;Gong;Kenong;#;B
9;Panggung yang didesain sehingga penonton dapat melihat dari segala penjuru disebut panggung ...;Panggung Proscenium;Panggung Setengah Arena.;Panggung Arena.;Panggung Tapal Kuda;#;C
9;"Iringan tari yang berasal dari dalam diri pemain misalnya nyanyian penari, tepuk tangan penari disebut:";musik pengiring;musik eksternal;musik internal;tata suara;#;C
9;Pengamatan terhadap suatu obyek yang dijadikan sumber ide dalam menciptakan suatu gerakan tari dalam sebuah karya tari disebut :;Pengamatan Internal;Pengamatan Eksternal;Eksplorasi;Improvisasi;#;C
9;Property tari Mung Dhe dari Kabupaten Nganjuk menggunakan ...;Pedang;Keris;Tombak;Busur Panah;#;D
9;Suatu karya seni yang mengutamakan ekspresi atau ungkapan jiwa perupanya dibandingkan aspek kegunaannya disebut ...;Seni murni.;Seni rupa.;Seni kriya.;Seni musik.;#;A
9;"Jika dilihat dari sudut pandang seni rupa, maka lukisan ""Bunga Matahari"" karya Vincent van Gogh (Belanda) termasuk karya ...";Seni murni.;Seni rupa.;Seni kriya.;Seni musik.;#;A
9;Seni grafis adalah ungkapan seni rupa .... yang memanfaatkan metode pencetakan dalam seni cetak.;Satu dimensi.;Tiga dimensi.;Setengah dimensi.;Dua dimensi.;#;D
9;"Perhatikan susunan kepanitiaan berikut ini : 1. Sekretaris Wakil Sekretaris. 2. Bendahara dan Wakil Bendahara. 3. Seksi-seksi meliputi: Pudok, Peralatan, Humas dan Keamanan. 4. Ketua dan Wakil Ketua. Manakah susunan kepanitiaan yang benar ?";4-1-3-2.;4-2-1-3.;4-1-2-3.;4-2-3-1.;#;C
9;"Apabila dalam satu birama terdapat enam buah not seperdelapan yang masing-masing berharga satu ketukan, maka birama tersebut termasuk birama ...";3/8.;8/6.;04-Aug;6/8.;#;D
9;Grup Band Gun 'n' Roses adalah salah satu grup band beraliran rock yang populer pada thn 90-an dan berasal dari negara...\...;Inggris.;Amerika Serikat.;Belanda.;Amerika Latin.;#;B
9;"Musik seni (art music) yang diciptakan untuk konser, acara keagamaan serta opera dan balet disebut...";Musik Klasik.;Musik Blues.;Music Rock.;Musik Pop.;#;A
9;..... adalah aliran musik yang pertama sekali dipopulerkan oleh kaum budak Afro-Amerika setelah mereka selesai bekerja di pertambangan dan perkebunan.;Musik Jazz.;Musik Blues.;Musik Country.;Musik Rock.;#;B
9;Pengetahuan dalam mencipta dan menyusun sebuah tarian disebut ....\...;Kreasi.;Koreografer.;Kreativitas.;Koreografi.;#;D
9;"The Dying Swan adalah judul tarian yang pernah dibawakan oleh......yang lahir di St. Petersburg, Rusia (1981-1931).";Anna Tairas;Tsubouchi Shoyo.;Antonio Banderas.;Anna Parlova.;#;D
9;Tari Kecak yang dibawakan oleh sejumlah pria yang membentuk lingkaran berasal dari daerah...\...;Jawa Barat.;Bali.;Betawi.;Jawa Timur.;#;B
9;Kata teater berasal dari kata .... yang dalam bahasa Yunani bearti tempat untuk melihat pertunjukan.;Theatrical.;Theatron.;Bioscope.;Tdk ada yg benar.;#;B
9;"Berikut ini merupakan ciri-ciri umum teater tradisional, kecuali :";Ceritanya tanpa naskah.;Pertunjukan menggunakan alat musik tradisional.;Serius dan tidak ada unsur lawakan.;Menggunakan bahasa daerah.;#;C
9;Latihan terakhir sebelum pementasan suatu karya seni disebut :;Pra-latihan.;Blocking.;Gladi bersih.;Gladi kotor.;#;C
9;Tim yang bertanggungjawab atas seluruh biaya produksi disebut .....;Tim artistik.;Tim produksi.;Tim manajemen.;Tim koordinator.;#;B
9;Suatu cabang seni rupa yang hasil karyanya lebih mengutamakan unsur estetis atau keindahan adalah...;seni kriya;seni murni;seni ornamen;seni relief;#;B
9;Salah satu contoh dari hasil karya seni murni adalah...;keramik;kolase;lukisan;origami;#;C
9;Menurut bentuknya seni rupa terbagi menjadi ...;1;2;3;4;#;B
9;Suatu corak ragam seni murni di Indonesia yang lahir pada masa prasejarah adalah ...;Klasik;Modern;Natural;Primitif;#;D
9;Affandi adalah seorang maestro lukisan dari Indonesia dalam aliran ...;Ekspresionisme;Impresionisme;Kubisme;Naturalisme;#;A
9;Salah seorang pelukis mancanegara yang merupakan pelopor lukisan aliran kubisme adalah...;Imanuel kant;Leonardo davinci;Michael Angelo;Pablo Picaso;#;D
9;Pelukis dari nusantara yang memiliki aliran romantisme adalah . . .;Affandi;Joko Pekik;Popo Iskandar;Raden Saleh;#;D
9;Tujuan yang paling mendasar dari pembuatan karya seni murni adalah semata-mata untuk memenuhi ...;Apresiasi;Estetis;Fungsionalitas;Improvisasi;#;B
9;Faktor yang paling diutamakan dalam pembuatan sebuah lukisan adalah...;ekspresi;keuntungan;manfaat;simbolis;#;A
9;Suatu cabang seni yang karyanya hanya dapat dinikmati secara visual adalah...;seni musik;seni rupa;seni tari;seni teater;#;B
9;"Corak seni murni daerah yang memiliki ciri-ciri sangat detail, rumit dan dramatis adalah...";Klasik;Pop art;Primitif;Visual art;#;A
9;"Ciri-ciri yang paling mendasar dari lukisan aliran kubisme, yaitu ...";objek berbentuk geometris;objek hasil imajinasi;objek menggambarkan alam mimpi;objek tidak mudah dipahami;#;A
9;Ciri-ciri dari lukisan ekspresionisme adalah ...;Objek menggambarkan alam mimpi;Objek mengungkapkan curahan hati;objek tidak mudah dipahami;objek hasil imitasi;#;B
9;Lukisan yang menggambarkan suasana alam mimpi adalah ...;Ekspresionisme;Impresionisme;Naturalisme;Surealisme;#;D
9;Tema yang tepat untuk lukisan yang mengambarkan kegiatan orang sedang berburu binatang adalah...;Alam;Diri sendiri;Kegiatan;Orang lain;#;C
9;Lukisan yang menggambarkan keadaan dan kegiatan manusia di alam sekitarnya adalah ...;Lukisan ekspresionisme.;Lukisan impresionisme.;Lukisan naturalisme;Lukisan realisme.;#;C
9;Teknik pewarnaan yang paling tepat digunakan dalam membuat lukisan dengan menggunakan media crayon adalah ...;Teknik gosok/dusel;Teknik plakat.;Teknik pointilis.;Teknik sapuan basah;#;A
9;Ungkapan gagasan atau perasaan yang estetis dan bermakna yang diwujudkan melalui media nada baik dari suara manusia maupun alat musik disebut...;Lagu;Pantun;Puisi;Syair;#;A
9;Titik balik perkembangan musik di Indonesia terjadi pada tahun. . . .;1945;1950;1955;1960;#;D
9;Berikut nilai yang tidak terkandung dalam permainan musik. . . .;Bisnis;Estetis;Keindahan yang tinggi;Komunikasi;#;A
9;"Musik yang berkembang di negara India, Pakistan, Bangladesh adalah jenis musik...";Bebas;Dangdut;Hindustan;Melayu;#;C
9;"Kecapi berleher lurus (che, p'ip'a, yuchch'in, dan san hsien) merupakan alat musik tradisional khas negara . . . .";Arab;Cina;India;Indonesia;#;B
9;Naik turunnya nada yang ditanggapi berdasarkan perbedaan tinggi rendahnya atau naik turunnya dinamakan...;Birama;Dinamika;Harmoni;Melodi;#;D
9;"Jenis musik yang berkembang di Cina, Korea, dan Jepang adalah...";Dangdut;Hindustan;Melayu;Oriental;#;D
9;"Flute (ryukei, nokan, shakuhachi) merupakan alat musik khas dari negara . . . .";Arab;Cina;India;Jepang;#;D
9;Rebana merupakan alat musik yang berasal dari negara . . . .;Arab;Cina;India;Jepang;#;A
9;Negara yang memiliki ragam musik-musik hindustan di bagian utara dan selatan karnatik adalah. . .;Arab;Cina;India;Jepang;#;C
9;Lagu yang berasal dari negara Malaysia menggunakan bahasa . . . .;Jepang;Mandarin;Melayu;Korea;#;C
9;Bahasa yang digunakan dalam syair-syair lagu dari China adalah . . . .;Indonesia;Jepang;Mandarin;Melayu;#;C
9;Syair lagu Kuch kuch Hot a Hai berasal dari negara . . . .;India;Indonesia;Jepang;Korea;#;A
9;Musik dangdut memiliki ciri khas dari instrumen musiknya yang lebih menonjolkan kepada...;Terompet;Piano;Gitar;Gendang;#;D
9;Tabla merupakan alat musik sejenis gendang yang berasal dari negara ...;India;China;Mesir;Spanyol;#;A
9;Judul lagu "Sakura" merupakan jenis folk song dari negara ...;Korea;Philipin;Jepang;China;#;C
9;Musik yang berasal dari negeri asing disebut juga musik ...;Nusantara;Mancanegara;Asia;Tradisional;#;B
9;"Jenis musik yang merupakan kombinasi orkes Melayu dengan musik India, ialah...";Dangdut;Qosidah;Keroncong;Mars;#;A
9;Orkes symponi umumnya membawakan lagu ...;Modern;Populer;Daerah;Klasik;#;D
9;"Kemampuan seseorang dalam mengekspresikan secara langsung dari gagasan atau angan-angan melalui perasaan musikal saat mendengarkan musik, ialah ...";Improvisasi;Komposisi;Kolaborasi;Apresiasi;#;A
9;"Tiga syarat penting dalam membuat blog di bawah ini benar, kecuali:";Punya email;Memasukkan nama blog;Memilih tempelate;Memasukkan foto;#;D
9;Internet pada awalnya disebut dengan:;Intranet;Network;Computer network;ARPAnet;#;D
9;"Berikut ini merupakan kelebihan internet, kecuali:";Sumber informasi yang tidak terbatas;Dapat mengirimkan informasi dengan cepat;Sarana komunikasi yang murah;Biaya aksesnya mahal;#;D
9;Aplikasi internet yang digunakan untuk mengirimkan surat dalam bentuk elektronik disebut:;Email;Ghoper;WWW;Telnet;#;A
9;Aplikasi internet yang memungkinkan pengambilan file dengan cepat adalah:;WWW;Milis;Newsgroup;FTP;#;D
9;Sinyal Wifi masih dapat ditangkap dengan radius .. dari titik akses;100 m;150m;1 km;5 km;#;A
9;"Perangkat berikut terdapat pada sebuah hotspot Wifi, kecuali:";WiFicard;Access point;Access controller;Internet link;#;A
9;"Berikut ini benar tentang GPRS, kecuali:";Akses data sampai pada kecepatan 115 kbps;Akses internet tanpa kabel;Tarif dibayar per bulan tanpa didasarkan besarnya penggunaan;Kita harus memiliki handphone untuk dapat mengakses internet;#;C
9;Jaringan yang dapat mencakup sebuah negara disebut..;LAN;MAN;WAN;Internet;#;C
9;"Berikut ini merupakan manfaat dari jaringan komputer, kecuali..";Dapat berbagi sumber daya;Dapat menggunakan data bersama-sama;Mempunyai keandalan yang lebih tinggi;Kita dapat mengakses data orang lain tanpa diketahui;#;D
9;Berikut ini yang merupakan kelebihan modem internal adalah..;Mudah dipasang;Harganya lebih murah;Kecepatan aksesnya lebih tinggi;Banyak merek pilihan;#;B
9;Berikut ini yang merupakan kelebihan modem eksternal adalah ..;Mudah dipasang;Harganya murah;Kecepatan aksesnya lebih tinggi;Mereknya terkenal;#;A
9;Port yang digunakan untuk menghubungkan komputer dengan modem eksternal adalah:;COM1;COM3;USB;Dipasang di mainboard komputer;#;C
9;Perangkat lunak berikut digunakan sebagai browser adalah..;Windows XP;mIRC;Microsoft outlook;Internet explorer;#;D
9;"Ciri-ciri ISP yang akan kita pilih di bawah ini, kecuali..";Memiliki backbone sendiri;Akses yang cepat;Memiliki proxy;Biaya langganan yang mahal;#;D
9;Fitur dari sebuah ISP yang berhubungan dengan keamanan data adalah..;Memiliki backbone sendiri;Akses yang cepat;Memiliki proxy;Biaya langganan yang mahal;#;C
9;"Berikut ini yang mempengaruhi kecepatan akses sebuah ISP, kecuali.";Bandwitch yang lebar;Memiliki teknologi kompresi data;Memiliki server proxy;Memberikan layanan account email yang besar;#;D
9;"Berikut ini yang kita masukkan opada saat mensetting koneksi ke ISP, kecuali:";Nomor ISP address komputer kita;User name;Password;Nomor akses ISP;#;A
9;Pilihan yang harus kita buat untuk menambahkan shortcut koneksi ke ISP di desktop adalah:;Add a shortcut to this connection to my desktop;Make this the default connection;Save this user name and password for the following users;Create a shortcut in desktop;#;A
9;Nama wizard yang digunakan untuk membuat koneksi ke sebuah ISP adalah:;Add new hardware wizard;Found new hardware wizard;New connection wizard;Up date connection wizard;#;C
9;Kode yang digunakan untuk membuat sebuah halaman web disebut..;HTML;HTTP;WWW;URL;#;A
9;Tombol di toolbar yang digunakan untuk menampilkan website yang berhubungan dengan multimedia adalah..;Media;History;Favorites;Home;#;A
9;Tombol yang digunakan untuk menghentikan proses loading sebuah halaman web adalah:;Forward;Back;Stop;Home;#;C
9;Tombol yang digunakan untuk melihat website yang kita kunjungi beberapa saat terakhir adalah..;History;Favorite;Media;Back;#;A
9;"Berikutb ini merupakan sifat-sifat email, kecuali..";Sarana komunikasi yang murah;Dapat dikirim dengan cepat;Panjang surat yang dikirim dibatasi;Dapat menyertakan file-file;#;C
9;Yang dimaksud dengan internet adalah:;Kumpulan komputer yang saling terhubung dalam sebuah ruangan;Kumpulan komputer yang tidak terhubung dalam bentuk jaringan;Kumpulan komputer yang saling berhubungan dalam bentuk jaringan;Kumpulan komputer yang memiliki kecepatan proses yang sama;#;C
9;Pada awalnya internet merupakan jaringan komputer yang dibentuk oleh:;Departemen Pertahanan Amerika;Departemen Pertahanan Jepang;Departemen Pertahanan Rusia;Departemen Pertahanan Inggris;#;A
9;Munculnya internet di awal tahun 60-an melalui proyek yang disebut:;TCP / IP;NSFNET;ARPANET;BITNET;#;C
9;Yang dimaksud dengan Gopher adalah:;Sistem di mana pemakai dapat mengakses informasi di komputer lain;Surat elektronik yang dikirim melalui internet;Mencari dan mengambil informasi-informasi yang ada di komputer lain;Ngobrol lewat internet;#;C
9;Berikut ini yang tidak tergolong Hardware yang dibutuhkan untuk akses internet adalah:;CPU;Modem;Yahoo Messenger;RAM;#;C
9;Peralatan teknologi informasi dan komunikasi yang kemampuannya dapat menjelajah informasi pelosok dunia diterapkan pada perangkat...;Televise;Radio;Internet;Telepon kabel;#;C
9;Nama domain yang digunakan untuk organisasi militer adalah...;Gov;Net;Mil;Org;#;C
9;Yang dimaksud dengan dial-up adalah...;Jaringan utama/tulang punggung internet;Program yang menyusun sebuah sistem atau sebuah aplikasi software;Koneksi ke internet melalui modem dan saluran telepon;Username dan password yang diperlukan untuk dapat mengakses fasilitas internet;#;C
9;Nomor telepon akses TELKOMnet Instan adalah...;0809 9 8888;0809 8 9999;0809 8 9999;0809 9 8888;#;D
9;Berikut ini langkah-lankgah mengirim E-mail adalah...;"Buka e-mail, ketik alamat e-mail yang dituju, ketik surat yang akan dikirim di kotak yang disediakan, setelah selesai klik Send";"Ketik alamat e-mail yang akan dituju, ketik surat yang akan dikirim di kotak yang disediakan, buka e-mail, setelah selesai klik Send";"Buka E-mail, ketik surat yang akan dikirim di kotak yang disediakan, ketik alamat e-mail yang dituju, setelah selesai klik Send";"Klik Send lalu ketik alamat yang dituju, ketik surat yang akan dikirim di kotak disediakan, setelah selesai klik E-mail";#;A
9;Perusahaan jasa layanan internet disebut:;Internet Service Provider (ISP);Telkom;Indosat;Server;#;A
9;Alat yang bertugas untuk menukar data dari digital ke analog dan sebaliknya dalam akses internet disebut:;Modem;Monitor;USB;CPU;#;A
9;"Sebutan bagi kamera yang gambarnya bisa diakses atau dilihat melalui world wide web, program instant messaging, atau video call adalah:";Televisi;CCTV;Webcam;Monitor;#;C
9;Data yang keluar masuk / upload download ke account kita:;Bandwith;Backbone;Telepon;Byte;#;A
9;Jaringan dasar yang menghubungkan setiap sarana telekomunikasi yang berfungsi sebagai sarana penunjang ketersediaan koneksi adalah:;Bandwith;Backbone;Telepon;Byte;#;B
9;Penemu World Wide Web adalah:;Timothy Berners-Lee;Mark Zuckerberg;Bill Gates;Gutenberg;#;A
9;Negara pengguna Internet terbesar di dunia adalah:;China;Jepang;India;Amerika Serikat;#;A
9;Istilah yang sering digunakan untuk mesin pencari informasi pada internet adalah:;Google;Search Engine;Search;Engine;#;B
9;Negara yang pertama kali mengembangkan internet adalah:;China;Jepang;India;Amerika Serikat;#;D
9;Informasi di web dalam bentuk teks umunya ditulis dalam format:;CMS;HTML;PHP;FTP;#;B
9;Fasilitas surat menyurat secara elektronik menggunakan internet disebut:;E-mail;Milis;FTP;Letter;#;A
9;Sarana diskusi dalam satu kelompok melalui email adalah:;Mail;Mailing list atau milis;Chatting;Discution;#;B
9;Yang bukan penyedia jasa layanan internet adalah;Telkom;Indosat;Indonet;Kantor pos;#;D
9;Media yang digunakan untuk bercakap-cakap di internet adalah;Mail;Mailing list atau milis;Chating;Discution;#;C
9;Salah satu penyedia layanan search engine adalah:;Google;Search Engine;Search;Engine;#;A
9;"Berikut ini merupakan kelebihan internet, kecuali :";Sumber informasi yang tidak terbatas;Dapat mengirimkan informasi dengan cepat;Sarana komunikasi yang murah;Biaya aksesnya mahal;#;D
9;Aplikasi internet yang digunakan untuk mengirim-kan surat dalam bentuk elektronik disebut :;Email;Ghoper;WWW;Telnet;#;A
9;Aplikasi internet yang memungkinkan pengambilan file dengan cepat adalah ...;WWW;Milis;Newsgroup;FTP;#;D
9;"Aplikasi di bawah ini dapat kita manfaatkan untuk berdiskusi, kecuali ...";milis;Newsgroup;Chatting;FTP;#;D
9;Sinyal Wifi masih dapat ditangkap dengan radius...dari titik akses;100 m;150 m;1 km;5 km;#;A
9;"Perangkat berikut terdapat pada sebuah hotspot Wifi, kecuali ...";WiFi Card;Access Point;Access Controller;Internet Link;#;A
9;"Berikut ini benar tentang GPRS, kecuali ...";Akses data sampai pada kecepatan 115 kbps;Akses internet tanpa kabel;Tarif dibayar per bulan tanpa didasarkan besarnya penggunaan;Kita harus memiliki handphone untuk dapat mengakses internet;#;C
9;Jaringan yang dapat mencakup sebuah negara disebut ...;LAN;MAN;WAN;Internet;#;C
9;"Berikut ini merupakan manfaat dari jaringan komputer, kecuali ...";dapat berbagi sumber daya;dapat menggunakan data bersama-sama;mempunyai keandalan yang lebih tinggi;Kita dapat mengakses data orang lain tanpa diketahui;#;D
9;Berikut ini yang merupakan kelebihan modem internal adalah...;mudah dipasang;harganya lebih murah;kecepatan aksesnya lebih tinggi;banyak merek pilihan;#;B
9;Berikut ini yang merupakan kelebihan modem eksternal adalah ...;mudah dipasang;harganya murah;kecepatan aksesnya lebih tinggi;mereknya terkenal;#;A
9;Port yang digunakan untuk menghubungkan komputer dengan modem eksternal adalah ...;COM1;COM3;USB;Dipasang di mainboard komputer;#;C
9;Perangkat lunak berikut digunakan sebagai browser adalah ...;Windows XP;mIRC;Microsoft Outlook;Internet Explorer;#;D
9;"Ciri-ciri ISP yang akan kita pilih di bawah ini, kecuali ...";memiliki backbone sendiri;akses yang cepat;memiliki proxy;biaya langganan yang mahal;#;D
9;Fitur dari sebuah ISP yang berhubungan dengan keamanan data adalah ...;backbone sendiri;memiliki bandwidth yang besar;memiliki firewall;memiliki server proxy;#;C
9;"Berikut ini yang mempengaruhi kecepatan akses sebuah ISP, kecuali ...";bandwidth yang lebar;memiliki teknologi kompresi data;memiliki server proxy;memberikan layanan account email yang besar;#;D
9;"Berikut ini yang kita masukkan pada saat mensetting koneksi ke ISP, kecuali ...";nomor IP Address komputer kita;user name;password;nomor akses ISP;#;A
9;Pilihan yang harus kita buat untuk menambahkan shortcut koneksi ke ISP di dekstop adalah :;Add a shortcut to this connection to my dekstop;Make this the default connection;Save this user name and password for the following users;Create a shortcut in dekstop;#;A
9;Nama wizard yang digunakan untuk membuat koneksi ke sebuah ISP adalah ...;Add new hardware wizard;Found new hardware wizard;New connection wizard;Up date connection wizard;#;C
9;Kode yang digunakan untuk membuat sebuah halaman web disebut ...;HTML;HTTP;WWW;URL;#;A
9;Tombol di toolbar browser yang digunakan untuk menampilkan website yang berhubungan dengan multimedia adalah ...;media;history;favorites;home;#;A
9;Bagian jendela browser yang berfungsi untuk menampilkan proses loading sebuah halaman web adalah ...;title bar;toolbar;address bar;status bar;#;D
9;Format gambar yang banyak digunakan di internet adalah :;JPEG dan GIF;JPEG dan BMP;GIF dan BMP;BMP dan PDF;#;A
9;Teks yang berfungsi untuk mengakses file atau halaman web yang lain disebut ...;Hyperlink;Protocol;ISP;URL;#;A
9;Program yang dibagikan secara gratis di internet dan dapat di download oleh siapa saja disebut...;Shareware;Freeware;Program bajakan;Program versi beta (versi percobaan);#;B
9;Tombol di keyboard yang digunakan untuk membuka lebih dari dua jendela browser adalah;Ctrl + A;Ctrl + C;Ctrl + N;Ctrl + P;#;C
9;Tombol yang digunakan untuk mengulangi proses loading sebuah halaman web adalah ..;Forward;Back;Search;Refresh;#;D
9;Tombol yang digunakan untuk menghentikan proses loading sebuah halaman web adalah ..;Forward;Back;Stop;Home;#;C
9;Tombol yang digunakan untuk melihat website yang kita kunjungi beberapa saat terakhir adalah ...;History;Favorite;Media;Back;#;A
9;"Berikut ini merupakan sifat-sifat email, kecuali ...";Sarana komunikasi yang murah;Dapat dikirim dengan cepat;Panjang surat yang dikirim dibatasi;Dapat menyertakan file-file;#;C
9;Berikut ini yang merupakan keuntungan dari POP mail adalah ...;dapat dibaca dalam kondisi offline;dapat dibaca dari mana saja;hanya dapat dibaca dalam kondisi online;sampainya lama;#;A
9;Kelemahan dari POP mail adalah :;hanya dapat dibaca dalam kondisi online;hanya dapat dibaca dari satu tempat;email diterima agak lama;tidak ada jawaban yang benar;#;B
9;"Berikut ini merupakan keuntungan dari web based mail, kecuali :";dapat dibaca darimana saja;email sampai dengan cepat;biasanya diberikan secara gratis;dapat dibaca dalam kondisi offline;#;D
9;Berikut ini yang merupakan kerugian dari email forwarding adalah :;dapat dibaca darimana saja;email diterima dengan cepat;kadang email lambat diterima;dapat dibaca dalam kondisi offline;#;C
9;"Berikut ini etika ber-email yang harus kita penuhi, kecuali :";rajin melakukan spam;tidak menggunakan huruf besar;membuat layout email yang baik;menggunakan kata-kata yang sopan;#;A
9;"Hal ini merupakan sifat-sifat dari kartu elektronik, kecuali :";dikirimkan ke alamat email;kita harus mempunyai alamat email untuk dapat mengirimkannya;dapat diiringi lagu atau musik;hanya dapat dikirimkan pada saat itu juga;#;D
9;"Berikut ini yang perlu kita pertimbangkan sebelum bergabung dengan milis tertentu, kecuali :";Tujuan milis;siapa saja yang menjadi anggota milis;jumlah email yang masuk ke milis;waktu yang kita miliki untuk membuka email;#;C
9;"Pada saat akan menyertakan file di email, kotak dialog yang digunakan untuk memilih file adalah:";File open;Open;Choose File;Save file;#;C
9;Type file yang dapat disertakan sebagai file attachment adalah :;file.doc dan .zip;file.pdf dan gambar;file.exe dan .doc;semua jenis file;#;D
9;"Elemen berikut yang biasanya terdapat di mesin pencari, kecuali :";Tombol Find / Cari;Kotak teks untuk memasukkan kata kunci pencarian;Teks link untuk pengaturan pencarian canggih (advanced search);Tombol save untuk menyimpan hasil pencarian;#;D
9;Kata AND digunakan dalam kata kunci pencarian diwakili dengan symbol karakter :;sama dengan (=);tanda kutip ganda (");tanda minus (-);tanda tambah (+);#;D
9;Pernyataan di bawah ini yang salah tentang google adalah :;dapat membedakan huruf besar dan kecil di kata kunci pencarian;mempunyi fungsi pengecualian untuk menghilangkan kata pengganggu;menggunakan tanda kutip (") untuk mengapit kata kunci yang berupa frase;menghasilkan pencarian dalam waktu cepat;#;A
9;Yang ditampilkan di halaman web hasil pencarian adalah :;besar file masing-masing dokumen hasil pencarian;jumlah dokumen yang ditemukan;waktu yang dibutuhkan untuk mendapatkan hasil pencarian;semua jawaban benar;#;D
9;Fitur pencarian yang terdapat di google adalah :;pencarian dengan pengaturan bahasa tertentu;pencarian dengan menggunakan pengaturan formal file tertentu;pencarian gambar;semua jawaban benar;#;D
9;Fungsi pencarian yang dapat kita gunakan untuk mencari dua kata dengan arti yang sama adalah :;fungsi pengecualian;fungsi AND;fungsi OR;fungsi pengaturan bahasa;#;C
9;"Tombol di bawah ini akan ditampilkan apabila kita meletakkan pointer di atas sebuah gambar di halaman web, kecuali :";save this image;print this image;send this image in an email;zoom this image;#;D
9;Kotak dialog yang ditampilkan pada saat kita menyimpan halaman web adalah :;Open;Save as;Save;Save web page;#;B
9;"Tombol ini terdapat di kotak dialog download file, kecuali ...";Open;Save;Cancel;Download;#;D
9;"Tombol ini terdapat di kotak dialog download complete, kecuali :";open file;open folder;open;close;#;C
9;Internet adalah...;Sistem komunikasi jaringan untuk bermain game;Media komunikasi interaktif;Sistem komunikasi global yang menghubungkan komputer-komputer dengan jaringan-jaringan di seluruh dunia;Jaringan komputer;#;C
9;Spesifikasi minimal processor yang digunakan dalam akses internet adalah...;Pentium II 250 MHz;Pentium III 300 MHz;Core 2 Duo;Pentium III 250 MHz;#;B
9;RAM merupakan kepanjangan dari...;Rental Access Monitor;Random Access Memory;Rental Accelerator Modem;Random Access Monitor;#;B
9;Perangkat keras minimal untuk akses internet adalah...;Komputer dan Modem;"Komputer, Modem dan VGA";Komputer dan Hub;"Komputer, Modem dan Saluran telepon";#;D
9;Perangkat output untuk menampilkan proses kerja dari komputer adalah...;Monitor;VGA Card;LCD;Modem;#;A
9;Satuan kecepatan sebuah modem adalah...;Byte;Kilo Byte;Giga Byte;Kilo bits per second;#;D
9;Jenis konektor pada Hub/Switch adalah...;RJ-45;RJ-75;RJ-55;RJ-65;#;A
9;Salah satu keuntungan dari modem internal adalah...;Memakan banyak tempat;Sangat mahal;Tidak membutuhkan adaptor;Tidak ada lampu indikator;#;C
9;Ide utama dari modem ADSL adalah...;Memecah sinyal line menjadi dua bagian untuk suara dan data;Memecah sinyal line menjadi dua bagian untuk gambar dan data;Memecah sinyal line menjadi dua bagian untuk suara dan gambar;Memecah sinyal line menjadi dua bagian untuk data dan informasi;#;A
9;ADSL adalah...;Asymmetric Digital Subscriber Lone;Asymmetric Digital Subscriber Line;Asymmetric Digital Subscriber List;Asymmetric Digital Source Lope;#;B
9;Kecepatan upstream modem ADSL mencapai...;4 Mbps;64 Mbps;640 Mbps;640 Kbps;#;D
9;Berikut ini yang bukan termasuk ISP adalah...;Yahoo;Telkom;Solonet;Indosatnet;#;A
9;Perangkat keras hubungan biasanya digunakan dalam topologi...;Jaringan bus;Jaringan star;Jaringan ring;Jaringan tree;#;B
9;Modem yang paling tinggi kecepatannya adalah...;Modem kabel;Modem internal;Modem eksternal;Modem ADSL;#;D
9;Kepanjangan dari modem adalah...;Modulator demodulator;Modulator demand;Modul demand;Modulator demo;#;A
9;Modem dial-up dihubungkan melalui...;Receiver;Infrared;Kabel optic;Saluran telepon;#;D
9;Teknologi pada modem kabel adalah...;PLN;GPRS (General Packet Radio System);TV kabel;WiFi (Wireless Fidelity);#;C
9;Modem internal dipasang pada...;Mainboard;VGA;RAM;ROM;#;A
